title,price,sold,location,link,category_link,preprocessed_text
[DELISH SNACKS] Aneka Snack Serba 10.000 Bebas Pilih / Cemilan Camilan Makanan Ringan Murah 10 RIBU,5.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/-DELISH-SNACKS-Aneka-Snack-Serba-10.000-Bebas-Pilih-Cemilan-Camilan-Makanan-Ringan-Murah-10-RIBU-i.258417579.9808119403?sp_atk=4e77e48f-87e2-4e51-b125-d166b433ea1f&xptdk=4e77e48f-87e2-4e51-b125-d166b433ea1f,https://shopee.co.id/Makanan-Minuman-cat.11043451,delish snacks aneka snack serba bebas pilih cemilan camil makan ringan murah ribu
kado ulang tahun cewek hampers wisuda anniversary pacar,157.999,"2,3RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/kado-ulang-tahun-cewek-hampers-wisuda-anniversary-pacar-i.419384712.24353086916?sp_atk=87b5bd68-054f-46da-8337-d82d8b5f0bd3&xptdk=87b5bd68-054f-46da-8337-d82d8b5f0bd3,https://shopee.co.id/Makanan-Minuman-cat.11043451,kado ulang cewek hampers wisuda anniversary pacar
Collins Choco Crunchy 1kg HALAL,36.999,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Collins-Choco-Crunchy-1kg-HALAL-i.320367748.22642624383?sp_atk=56c1163a-6b1a-41ad-ae23-9a3ff00bba00&xptdk=56c1163a-6b1a-41ad-ae23-9a3ff00bba00,https://shopee.co.id/Makanan-Minuman-cat.11043451,collins choco crunchy kg halal
1 kardus sabena snack isi 5 kantong bisa MIX rasa ( COD ),62.000,"2,7RB Terjual",KOTA TANGERANG,https://shopee.co.id/1-kardus-sabena-snack-isi-5-kantong-bisa-MIX-rasa-(-COD-)-i.39667582.20994588532?sp_atk=2ef73c70-6e59-454a-8400-06bea15a4b79&xptdk=2ef73c70-6e59-454a-8400-06bea15a4b79,https://shopee.co.id/Makanan-Minuman-cat.11043451,kardus sabena snack isi kantong mix cod
Muesli Fruit and Seed 1 Kg Sereal Sehat Authentic Safiya Food,54.500,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Muesli-Fruit-and-Seed-1-Kg-Sereal-Sehat-Authentic-Safiya-Food-i.299419124.16364425162?sp_atk=451f4d0d-df4c-42e4-88d6-4e235d7f175d&xptdk=451f4d0d-df4c-42e4-88d6-4e235d7f175d,https://shopee.co.id/Makanan-Minuman-cat.11043451,muesli fruit and seed kg real sehat authentic safiya food
ANEKA Wulama Gluten Spicy Tofu Latiao Cemilan Snack Vegetarian,13.980,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/ANEKA-Wulama-Gluten-Spicy-Tofu-Latiao-Cemilan-Snack-Vegetarian-i.994382543.14198890656?sp_atk=a9e0ce3d-cd10-4130-a530-e3f66c724aa1&xptdk=a9e0ce3d-cd10-4130-a530-e3f66c724aa1,https://shopee.co.id/Makanan-Minuman-cat.11043451,aneka wulama gluten spicy tofu latiao cemilan snack vegetarian
INDOCAFE COFFEMIX 3IN1 20GR RENCENG (ISI 10),13.885,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/INDOCAFE-COFFEMIX-3IN1-20GR-RENCENG-(ISI-10)-i.256364012.8102376850?sp_atk=e8a1e904-edd6-429e-b2ec-ecff4718b094&xptdk=e8a1e904-edd6-429e-b2ec-ecff4718b094,https://shopee.co.id/Makanan-Minuman-cat.11043451,indocafe coffemix in gr renceng isi
APELICIOUS Keripik Buah / Kripik Sayur Krupuk Buah Apel Nangka Mangga Fruta Cemilan khas Malang,9.900,10RB+ Terjual,KOTA MALANG,https://shopee.co.id/APELICIOUS-Keripik-Buah-Kripik-Sayur-Krupuk-Buah-Apel-Nangka-Mangga-Fruta-Cemilan-khas-Malang-i.11506929.4340033001?sp_atk=25f10de7-40f9-496d-a7e6-127a4e224c84&xptdk=25f10de7-40f9-496d-a7e6-127a4e224c84,https://shopee.co.id/Makanan-Minuman-cat.11043451,apelicious keripik buah kripik sayur krupuk buah apel nangka mangga fruta cemilan khas malang
Nutriflakes Sereal Umbi Garut Atasi Asam Lambung Ori 1 Box,95.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Nutriflakes-Sereal-Umbi-Garut-Atasi-Asam-Lambung-Ori-1-Box-i.750560918.15776777137?sp_atk=226eaa19-52d8-4fd5-a590-2cba0182d153&xptdk=226eaa19-52d8-4fd5-a590-2cba0182d153,https://shopee.co.id/Makanan-Minuman-cat.11043451,nutriflakes real umbi garut atas asam lambung ori box
500gram kripik usus crispy premium jaya makmur,29.999,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/500gram-kripik-usus-crispy-premium-jaya-makmur-i.33759271.1282435264?sp_atk=23b08233-04f5-45ed-a221-56dd8702ea8d&xptdk=23b08233-04f5-45ed-a221-56dd8702ea8d,https://shopee.co.id/Makanan-Minuman-cat.11043451,gram kripik usus crispy premium jaya makmur
Paket Oleh Oleh Haji dan Umroh paket dus teng-teng/paket dus tali paket COKLAT TASBIH 33,7.410,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Paket-Oleh-Oleh-Haji-dan-Umroh-paket-dus-teng-teng-paket-dus-tali-paket-COKLAT-TASBIH-33-i.936435038.25505605592?sp_atk=74b2b3e5-192f-4317-a204-e17075df76e1&xptdk=74b2b3e5-192f-4317-a204-e17075df76e1,https://shopee.co.id/Makanan-Minuman-cat.11043451,paket haji umroh paket dus tengtengpaket dus tali paket coklat tasbih
SILVERQUEEN CASHEW 58gr BUY 1 GET 1 FREE/EDISI VALENTINE,18.999,8RB Terjual,KOTA BEKASI,https://shopee.co.id/SILVERQUEEN-CASHEW-58gr-BUY-1-GET-1-FREE-EDISI-VALENTINE-i.42962769.22419079934?sp_atk=932bb599-342b-4a38-99d9-355a8a9d566d&xptdk=932bb599-342b-4a38-99d9-355a8a9d566d,https://shopee.co.id/Makanan-Minuman-cat.11043451,silverqueen cashew gr buy get freeedisi valentine
BAWANG GORENG MURAH 200 GRAM TOPLES,8.700,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/BAWANG-GORENG-MURAH-200-GRAM-TOPLES-i.18015102.16915399160?sp_atk=ece5f2ad-2ab2-4f99-9d18-4de27a6ef5f8&xptdk=ece5f2ad-2ab2-4f99-9d18-4de27a6ef5f8,https://shopee.co.id/Makanan-Minuman-cat.11043451,bawang goreng murah gram toples
Serealfit 20 Sachet x 30gr,12.450,4RB Terjual,KOTA MALANG,https://shopee.co.id/Serealfit-20-Sachet-x-30gr-i.270441779.21194960126?sp_atk=b336e858-8868-42d1-a320-99c815469c58&xptdk=b336e858-8868-42d1-a320-99c815469c58,https://shopee.co.id/Makanan-Minuman-cat.11043451,serealfit sachet x gr
Kopi Luwak white Coffe original 20g RENCENG ( ISI 10),12.899,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Kopi-Luwak-white-Coffe-original-20g-RENCENG-(-ISI-10)-i.256364012.5674805029?sp_atk=f9ab06a1-e836-48a5-a77a-d73d45dc7e2e&xptdk=f9ab06a1-e836-48a5-a77a-d73d45dc7e2e,https://shopee.co.id/Makanan-Minuman-cat.11043451,kopi luwak white coffe original g renceng isi
Kopi TORABIKA CREAMY LATTE 25gr Renceng PROMO !!!!,12.899,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Kopi-TORABIKA-CREAMY-LATTE-25gr-Renceng-PROMO-!!!!-i.256364012.21649529926?sp_atk=7046bf4e-96e9-421c-9e7f-0111c93796fd&xptdk=7046bf4e-96e9-421c-9e7f-0111c93796fd,https://shopee.co.id/Makanan-Minuman-cat.11043451,kopi torabika creamy latte gr renceng promo
Bamboe Bumbu Racik / Bumbu Masak Instant all Varian 60gr / TOM YUM/ TOMYUM / TOM YAM / TOMYAM Thailand HALAL,6.000,10RB+ Terjual,,https://shopee.co.id/Bamboe-Bumbu-Racik-Bumbu-Masak-Instant-all-Varian-60gr-TOM-YUM-TOMYUM-TOM-YAM-TOMYAM-Thailand-HALAL-i.31759764.4248411436?sp_atk=0aae7cc7-d404-42e7-9362-f01374b87495&xptdk=0aae7cc7-d404-42e7-9362-f01374b87495,https://shopee.co.id/Makanan-Minuman-cat.11043451,bamboe bumbu racik bumbu masak instant all varian gr tom yum tomyum tom yam tomyam thailand halal
Collins Dip Glaze 250 Gram All Variant,9.500,"6,5RB Terjual",KOTA SURABAYA,https://shopee.co.id/Collins-Dip-Glaze-250-Gram-All-Variant-i.333887390.19294790499?sp_atk=0e6eef75-a5ef-46ef-abe0-b693782abf06&xptdk=0e6eef75-a5ef-46ef-abe0-b693782abf06,https://shopee.co.id/Makanan-Minuman-cat.11043451,collins dip glaze gram all variant
Collins Dip Glaze REPACK 250gr All Varian,10.499,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Collins-Dip-Glaze-REPACK-250gr-All-Varian-i.223306262.19509964029?sp_atk=a72668f2-5a3f-4559-a941-4a38bf1e77c3&xptdk=a72668f2-5a3f-4559-a941-4a38bf1e77c3,https://shopee.co.id/Makanan-Minuman-cat.11043451,collins dip glaze repack gr all varian
WEIGHT GAIN susu penambah berat badan susu penggemuk badan anak dewasa ampuh cepat super weight gain,41.500,10RB+ Terjual,KOTA MALANG,https://shopee.co.id/WEIGHT-GAIN-susu-penambah-berat-badan-susu-penggemuk-badan-anak-dewasa-ampuh-cepat-super-weight-gain-i.97374394.13634265687?sp_atk=b3074347-f021-4eb4-a134-94e7f65f156e&xptdk=b3074347-f021-4eb4-a134-94e7f65f156e,https://shopee.co.id/Makanan-Minuman-cat.11043451,weight gain susu tambah berat badan susu gemuk badan anak dewasa ampuh cepat super weight gain
Wulama Gluten Spicy Tofu Latiao Cemilan Snack Vegetarian,12.980,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Wulama-Gluten-Spicy-Tofu-Latiao-Cemilan-Snack-Vegetarian-i.1001432919.22144486442?sp_atk=73ad5b5f-3981-4371-8bf0-fe814ed5d751&xptdk=73ad5b5f-3981-4371-8bf0-fe814ed5d751,https://shopee.co.id/Makanan-Minuman-cat.11043451,wulama gluten spicy tofu latiao cemilan snack vegetarian
Kue Keranjang Juni Law Mak Juni / kue cina / kue lebaran / dodol imlek salmashopjkt,40.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Kue-Keranjang-Juni-Law-Mak-Juni-kue-cina-kue-lebaran-dodol-imlek-salmashopjkt-i.53560992.858040443?sp_atk=da6b62db-ff35-464c-8e69-bad03c01ed0b&xptdk=da6b62db-ff35-464c-8e69-bad03c01ed0b,https://shopee.co.id/Makanan-Minuman-cat.11043451,kue keranjang juni law mak juni kue cina kue lebaran dodol imlek salmashopjkt
Granola Timur Tengah 500gr Almond Mete | Sereal Oatmeal Diet Sehat,49.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Granola-Timur-Tengah-500gr-Almond-Mete-Sereal-Oatmeal-Diet-Sehat-i.201821652.8182078601?sp_atk=9b43219c-1ef0-41e8-b7a5-6afb4e827671&xptdk=9b43219c-1ef0-41e8-b7a5-6afb4e827671,https://shopee.co.id/Makanan-Minuman-cat.11043451,granola timur gr almond mete real oatmeal diet sehat
Basreng pedas daun jeruk isi 500gram,17.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/Basreng-pedas-daun-jeruk-isi-500gram-i.537531739.13811948079?sp_atk=49c17271-bce7-4888-8588-6a8c4edcbad3&xptdk=49c17271-bce7-4888-8588-6a8c4edcbad3,https://shopee.co.id/Makanan-Minuman-cat.11043451,basreng pedas daun jeruk isi gram
GLICO POCKY PEJOY 20/21gr kemasan kecil /Half Size,3.899,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/GLICO-POCKY-PEJOY-20-21gr-kemasan-kecil-Half-Size-i.42962769.21339228849?sp_atk=187928cc-a1fd-4dd7-9d31-e62829f2b630&xptdk=187928cc-a1fd-4dd7-9d31-e62829f2b630,https://shopee.co.id/Makanan-Minuman-cat.11043451,glico pocky pejoy gr kemas half size
OVISURE GOLD Susu USA Original / Asli Susu Untuk Tulang Dan Sendi,200.000,"6,5RB Terjual",KOTA JAKARTA PUSAT,https://shopee.co.id/OVISURE-GOLD-Susu-USA-Original-Asli-Susu-Untuk-Tulang-Dan-Sendi-i.1082321691.24360689182?sp_atk=95c8560a-404b-4de2-9a5f-85374adb3392&xptdk=95c8560a-404b-4de2-9a5f-85374adb3392,https://shopee.co.id/Makanan-Minuman-cat.11043451,ovisure gold susu usa original asli susu tulang sendi
BUBUK MINUMAN 250 GRAM BUBUK MINUMAN RASA BUBUK MINUMAN BOBA BUBUK BOBA MINUMAN BUBUK SERBUK MINUMAN BOBA POWDER MINUMAN BUBUK RASA MINUMAN KEKINIAN POWDER MINUMAN TARO AVOCADO COKLAT CAPPUCINO RED VELVET GREEN TEA THAI TEA MATCAH,13.095,10RB+ Terjual,KAB. BOGOR,https://shopee.co.id/BUBUK-MINUMAN-250-GRAM-BUBUK-MINUMAN-RASA-BUBUK-MINUMAN-BOBA-BUBUK-BOBA-MINUMAN-BUBUK-SERBUK-MINUMAN-BOBA-POWDER-MINUMAN-BUBUK-RASA-MINUMAN-KEKINIAN-POWDER-MINUMAN-TARO-AVOCADO-COKLAT-CAPPUCINO-RED-VELVET-GREEN-TEA-THAI-TEA-MATCAH-i.213490152.6550133662?sp_atk=5becefa1-5ea7-4ef8-a64e-8690658f8c18&xptdk=5becefa1-5ea7-4ef8-a64e-8690658f8c18,https://shopee.co.id/Makanan-Minuman-cat.11043451,bubuk minum gram bubuk minum bubuk minum boba bubuk boba minum bubuk serbuk minum boba powder minum bubuk minum kini powder minum taro avocado coklat cappucino red velvet green tea thai tea matcah
[ HALAL ] Snack Latiao Wulama Strip Kembang Tahu,13.990,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/-HALAL-Snack-Latiao-Wulama-Strip-Kembang-Tahu-i.221423324.23652322018?sp_atk=d125b42c-3be3-4d99-aa98-4305d10ffa62&xptdk=d125b42c-3be3-4d99-aa98-4305d10ffa62,https://shopee.co.id/Makanan-Minuman-cat.11043451,halal snack latiao wulama strip kembang
KIRIM INSTAN Tempe High Quality +/- 450gr,9.780,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Tempe-High-Quality-450gr-i.29231514.4322867769?sp_atk=21a50e22-bf66-45c8-bdbc-ba08e0fba724&xptdk=21a50e22-bf66-45c8-bdbc-ba08e0fba724,https://shopee.co.id/Makanan-Minuman-cat.11043451,kirim instan tempe high quality gr
( Exp des 2026 )Kurma Sukari 1kg Gram ember / Kurma Sukkari Sukari 850 Gram Basah AlQasim,14.500,10RB+ Terjual,KAB. PROBOLINGGO,https://shopee.co.id/(-Exp-des-2026-)Kurma-Sukari-1kg-Gram-ember-Kurma-Sukkari-Sukari-850-Gram-Basah-AlQasim-i.603783036.17039503911?sp_atk=7edf715b-58e3-4643-9472-623cc8d64cf8&xptdk=7edf715b-58e3-4643-9472-623cc8d64cf8,https://shopee.co.id/Makanan-Minuman-cat.11043451,exp des kurma sukar kg gram ember kurma sukkari sukar gram basah alqasim
100% Original Grandville Abon Sapi Ayam ikan fish floss original spicy 100g  MPASI Bayi crunchy Beef Chicken Abon Grand Ville  anak anak dewasa,37.950,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/100-Original-Grandville-Abon-Sapi-Ayam-ikan-fish-floss-original-spicy-100g-MPASI-Bayi-crunchy-Beef-Chicken-Abon-Grand-Ville-anak-anak-dewasa-i.50807043.15028811951?sp_atk=007d6d97-f434-4d91-8416-84f6572b041d&xptdk=007d6d97-f434-4d91-8416-84f6572b041d,https://shopee.co.id/Makanan-Minuman-cat.11043451,original grandville abon sapi ayam ikan fish floss original spicy g mpasi bayi crunchy beef chicken abon grand ville anak anak dewasa
Snack Makanan Ringan/Jajanan Serba 10000,10.950,10RB+ Terjual,KOTA MAKASSAR,https://shopee.co.id/Snack-Makanan-Ringan-Jajanan-Serba-10000-i.236750687.17511029843?sp_atk=7668e88d-fcf9-4df0-8b5a-43e878e82817&xptdk=7668e88d-fcf9-4df0-8b5a-43e878e82817,https://shopee.co.id/Makanan-Minuman-cat.11043451,snack makan ringanjajanan serba
Tango Wafer 39g All Variant - ( Coklat / Vanilla / Strawberry / Milky Chocolate ),1.400,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Tango-Wafer-39g-All-Variant-(-Coklat-Vanilla-Strawberry-Milky-Chocolate-)-i.37513253.23855870090?sp_atk=77919964-6f3f-4a2e-8b5a-464c152231d5&xptdk=77919964-6f3f-4a2e-8b5a-464c152231d5,https://shopee.co.id/Makanan-Minuman-cat.11043451,tango wafer g all variant coklat vanilla strawberry milky chocolate
KANG KEBAB MINI ISI 10 AUTHENTIC TURKI CEMILAN FROZEN,15.990,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/KANG-KEBAB-MINI-ISI-10-AUTHENTIC-TURKI-CEMILAN-FROZEN-i.773171852.20502730381?sp_atk=847b84e2-1a3b-49f1-bb14-06f4f7ca13aa&xptdk=847b84e2-1a3b-49f1-bb14-06f4f7ca13aa,https://shopee.co.id/Makanan-Minuman-cat.11043451,kang kebab mini isi authentic turki cemilan frozen
SAMBAL ULEG FINNA/SAMBAL PEDAS/SAMBAL TERi/SAMBAL HIJAU/SAMBAL BAWANG/SAMBAL TERASI ISI 10 PCS,11.250,10RB+ Terjual,KAB. SUMEDANG,https://shopee.co.id/SAMBAL-ULEG-FINNA-SAMBAL-PEDAS-SAMBAL-TERi-SAMBAL-HIJAU-SAMBAL-BAWANG-SAMBAL-TERASI-ISI-10-PCS-i.100155304.21682844122?sp_atk=f2fc93d8-a203-411b-913c-8639be092b23&xptdk=f2fc93d8-a203-411b-913c-8639be092b23,https://shopee.co.id/Makanan-Minuman-cat.11043451,sambal uleg finnasambal pedassambal terisambal hijausambal bawangsambal terasi isi pcs
kerupuk ikan tongkol khas klaten 1kg /ball,30.900,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/kerupuk-ikan-tongkol-khas-klaten-1kg-ball-i.33759271.8179319124?sp_atk=0196fbc8-80ad-49a9-8f13-fb159d8500d0&xptdk=0196fbc8-80ad-49a9-8f13-fb159d8500d0,https://shopee.co.id/Makanan-Minuman-cat.11043451,kerupuk ikan tongkol khas klaten kg ball
KERIPIK KACA 500gr / KERIPIK KACA DAUN JERUK / KRIPIK KACA / KRIPIK BELING,20.900,10RB+ Terjual,KAB. BOGOR,https://shopee.co.id/KERIPIK-KACA-500gr-KERIPIK-KACA-DAUN-JERUK-KRIPIK-KACA-KRIPIK-BELING-i.97050279.13266354092?sp_atk=326528cc-ebc5-4873-8ab7-1fc369b8b15e&xptdk=326528cc-ebc5-4873-8ab7-1fc369b8b15e,https://shopee.co.id/Makanan-Minuman-cat.11043451,keripik kaca gr keripik kaca daun jeruk kripik kaca kripik beling
[Halal] Wulama Latiao Ukuran Jumbo 100gr,10.900,"4,7RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/-Halal-Wulama-Latiao-Ukuran-Jumbo-100gr-i.221423324.24855194604?sp_atk=231e36cb-a9c0-4c00-b7eb-a6e042041c66&xptdk=231e36cb-a9c0-4c00-b7eb-a6e042041c66,https://shopee.co.id/Makanan-Minuman-cat.11043451,halal wulama latiao ukur jumbo gr
BAKPIA PATHOK MM ASLI JOGJA MURAHH MURCEE TERLARIS/BAKPIA PATHUK/BAKPIA TERLARIS/MAKANAN CEMILAN/kue kering/kue basah/makanan/makanan ringan/minuman/kue murah/bakpia tugu jogja/bakpia jawara viral/bakpia jawara/jawara/bakpia jawara,6.799,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/BAKPIA-PATHOK-MM-ASLI-JOGJA-MURAHH-MURCEE-TERLARIS-BAKPIA-PATHUK-BAKPIA-TERLARIS-MAKANAN-CEMILAN-kue-kering-kue-basah-makanan-makanan-ringan-minuman-kue-murah-bakpia-tugu-jogja-bakpia-jawara-viral-bakpia-jawara-jawara-bakpia-jawara-i.273656437.6238153847?sp_atk=3e557fcb-9bfa-467a-9aaf-ccbbde808370&xptdk=3e557fcb-9bfa-467a-9aaf-ccbbde808370,https://shopee.co.id/Makanan-Minuman-cat.11043451,bakpia pathok mm asli jogja murahh murcee terlarisbakpia pathukbakpia terlarismakanan cemilankue keringkue basahmakananmakanan ringanminumankue murahbakpia tugu jogjabakpia jawara viralbakpia jawarajawarabakpia jawara
Kukis Shortbread AOKA MOMOTARO - Netto 45gr,1.999,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Kukis-Shortbread-AOKA-MOMOTARO-Netto-45gr-i.1521932.22781246171?sp_atk=50e22b5f-f5e2-4b27-8291-73d0cd6578c0&xptdk=50e22b5f-f5e2-4b27-8291-73d0cd6578c0,https://shopee.co.id/Makanan-Minuman-cat.11043451,kuk shortbread aoka momotaro netto gr
Bumbu Bunda Kecap Bumbu Bunda Kecap MPASI Anti GTM Kecap Bayi Kecap Organik MPASI plum blum Penambah Nafsu Makan Penambah Berat Badan BB Booster MPASI Bayi  Anti GTM Saos Tiram Minyak Wijen Kecap teriyaki yakiniku Kecap manis Kecap Asin,25.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Bumbu-Bunda-Kecap-Bumbu-Bunda-Kecap-MPASI-Anti-GTM-Kecap-Bayi-Kecap-Organik-MPASI-plum-blum-Penambah-Nafsu-Makan-Penambah-Berat-Badan-BB-Booster-MPASI-Bayi-Anti-GTM-Saos-Tiram-Minyak-Wijen-Kecap-teriyaki-yakiniku-Kecap-manis-Kecap-Asin-i.2938811.9845690635?sp_atk=7afbbc9d-8cdd-4709-8fcc-050b98103786&xptdk=7afbbc9d-8cdd-4709-8fcc-050b98103786,https://shopee.co.id/Makanan-Minuman-cat.11043451,bumbu bunda kecap bumbu bunda kecap mpasi anti gtm kecap bayi kecap organik mpasi plum blum tambah nafsu makan tambah berat badan bb booster mpasi bayi anti gtm saos tiram minyak wijen kecap teriyaki yakin kecap manis kecap asin
"Nutriflakes Sereal Umbi Garut Asam Lambung - Ampuh Mengatasi  Asam Lambung Gerd, Maag 1 Box",95.000,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Nutriflakes-Sereal-Umbi-Garut-Asam-Lambung-Ampuh-Mengatasi-Asam-Lambung-Gerd-Maag-1-Box-i.459185997.9874475525?sp_atk=4737e01b-b9ff-4889-8384-173249dade5e&xptdk=4737e01b-b9ff-4889-8384-173249dade5e,https://shopee.co.id/Makanan-Minuman-cat.11043451,nutriflakes real umbi garut asam lambung ampuh atas asam lambung gerd maag box
basreng stik pedas daun jeruk 1 kg,32.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/basreng-stik-pedas-daun-jeruk-1-kg-i.874327288.18673887489?sp_atk=fdb10111-2019-44e3-a56b-a3cb2ab6668f&xptdk=fdb10111-2019-44e3-a56b-a3cb2ab6668f,https://shopee.co.id/Makanan-Minuman-cat.11043451,basreng stik pedas daun jeruk kg
Cabai Rawit / Cabai Keriting Merah / Cabai Keriting Hijau / Cabai Besar,10.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Cabai-Rawit-Cabai-Keriting-Merah-Cabai-Keriting-Hijau-Cabai-Besar-i.54395976.4626498156?sp_atk=431dc1a5-0208-4e2b-a187-5c09a2829b25&xptdk=431dc1a5-0208-4e2b-a187-5c09a2829b25,https://shopee.co.id/Makanan-Minuman-cat.11043451,cabai rawit cabai keriting merah cabai keriting hijau cabai
Soft Baked Cookies (BUY 5 GET 6) (Min. 5pcs),6.500,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Soft-Baked-Cookies-(BUY-5-GET-6)-(Min.-5pcs)-i.284138993.7041796537?sp_atk=212768ea-8b5a-42e2-978a-28fb02637750&xptdk=212768ea-8b5a-42e2-978a-28fb02637750,https://shopee.co.id/Makanan-Minuman-cat.11043451,soft baked cookies buy get min pcs
Kalon Teh Hijau Premium Saffron | Teh Diet Detoks | Suplemen Diet | Pelangsing Herbal | Kalon Greentea,36.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Kalon-Teh-Hijau-Premium-Saffron-Teh-Diet-Detoks-Suplemen-Diet-Pelangsing-Herbal-Kalon-Greentea-i.391667100.21676157753?sp_atk=4fe3e411-4dd1-45bb-822e-38c9729b47cc&xptdk=4fe3e411-4dd1-45bb-822e-38c9729b47cc,https://shopee.co.id/Makanan-Minuman-cat.11043451,kalon teh hijau premium saffron teh diet detoks suplemen diet langsing herbal kalon greentea
Durian Kupas Medan 500gr,25.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Durian-Kupas-Medan-500gr-i.42763826.15539798689?sp_atk=b2e8469d-f5cb-4d9f-842d-aeca2cfaf580&xptdk=b2e8469d-f5cb-4d9f-842d-aeca2cfaf580,https://shopee.co.id/Makanan-Minuman-cat.11043451,durian kupas medan gr
Etawalin Susu Etawa Herbal Nyeri Sendi Official 1 Box,90.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Etawalin-Susu-Etawa-Herbal-Nyeri-Sendi-Official-1-Box-i.936425048.14496155313?sp_atk=49d7d66b-acb0-42d2-bfa6-ab22a9ec81c5&xptdk=49d7d66b-acb0-42d2-bfa6-ab22a9ec81c5,https://shopee.co.id/Makanan-Minuman-cat.11043451,etawalin susu etawa herbal nyeri sendi official box
basreng stik 250gram JAYA MAKMUR 2,10.500,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/basreng-stik-250gram-JAYA-MAKMUR-2-i.33759271.8862406879?sp_atk=1a04fc38-5f20-46c9-ba5f-9d6399c769da&xptdk=1a04fc38-5f20-46c9-ba5f-9d6399c769da,https://shopee.co.id/Makanan-Minuman-cat.11043451,basreng stik gram jaya makmur
(JATIM) PAKET HEMAT MINYAK SUNCO 2L x 4 POUCH,142.700,"2,8RB Terjual",KAB. BANYUWANGI,https://shopee.co.id/(JATIM)-PAKET-HEMAT-MINYAK-SUNCO-2L-x-4-POUCH-i.1161382442.24407736936?sp_atk=9a485cb7-ea12-4c65-8d04-81a06d79215b&xptdk=9a485cb7-ea12-4c65-8d04-81a06d79215b,https://shopee.co.id/Makanan-Minuman-cat.11043451,jatim paket hemat minyak sunco l x pouch
KACANG MEDE ANEKA RASA 250gr,25.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/KACANG-MEDE-ANEKA-RASA-250gr-i.80545722.2439893702?sp_atk=b0e621cb-31bc-4e8f-9b5d-02ed75075efc&xptdk=b0e621cb-31bc-4e8f-9b5d-02ed75075efc,https://shopee.co.id/Makanan-Minuman-cat.11043451,kacang mede aneka gr
Kulit dimsum Siomay Gyoza Pangsit tipis halal lembut anti lengket enak Murah !!,8.600,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/Kulit-dimsum-Siomay-Gyoza-Pangsit-tipis-halal-lembut-anti-lengket-enak-Murah-!!-i.41305604.21919496527?sp_atk=686b44a7-f7f1-4954-95aa-6955d1dd2b84&xptdk=686b44a7-f7f1-4954-95aa-6955d1dd2b84,https://shopee.co.id/Makanan-Minuman-cat.11043451,kulit dimsum siomay gyoza pangsit tipis halal lembut anti lengket enak murah
Keripik Kaca / Beledag / Kripca 250gr,9.890,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/Keripik-Kaca-Beledag-Kripca-250gr-i.107180539.7816661902?sp_atk=f702f451-316d-4e5d-823a-f2fb3a9bc322&xptdk=f702f451-316d-4e5d-823a-f2fb3a9bc322,https://shopee.co.id/Makanan-Minuman-cat.11043451,keripik kaca beledag kripca gr
